LAT,LON,SPEED,COURSE,HEADING,ELAPSED,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,L_FORE,W_LEFT,DWT,GT_SHIPTYPE,TYPE_IMG,TYPE_NAME,STATUS_NAME,ROT
10.238334,125.49667,0,250,,6,,,,[SAT-AIS],7,TkRVME1UY3pORFUwTVRjek5EVTBNUT09LXpuWldkUDhWRTQ2bE1OUEdOZ3FGeFE9PQ==,,,,,,7,Cargo Vessel,At Anchor,
8.9233551,126.94476,110,11,,303,ID SRI>JP TND,PA,189,VINCA,7,461556,32,165,20,52447,6,,,,
9.8116665,127.15833,110,17,,6,,,,[SAT-AIS],7,T1RZek1qTXpPVFl6TWpNek9UWXpNZz09LXB1LytaZFplUXRCL2g3REM4ei9XSWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.2866669,124.25833,0,278,,6,,,,[SAT-AIS],7,TmpjMk5ETXlOamMyTkRNeU5qYzJOQT09LWc2TDZVZGk0M3JET1oramwwb0Noa2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
9.0732231,82.332214,128,184,,658,ZA RCB,MT,229,AP JADRAN,7,713961,32,196,13,79335,6,,,,
6.8033333,82.036667,120,190,,6,,,,[SAT-AIS],7,T0RneE5EZzFPRGd4TkRnMU9EZ3hOQT09LXBHMWtvMUY1UzBmUUl0ZmQyUVcyM3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-5.0116668,134.17667,120,320,,6,,,,[SAT-AIS],7,TXpJME9EUTRNekkwT0RRNE16STBPQT09LUEvQ0xqRUNsVkptWUVsMUhYYTlPaUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-21.736666,177.93333,60,,,3,,,,[SAT-AIS],2,TXpNeE56QTBNek14TnpBME16TXhOdz09LXlLKzU5UHJvR2NKSDhsMVRxZVIrL1E9PQ==,,,,,,2,Fishing,Underway using Engine,
-5.366293,107.51077,106,45,,92,CN YNT,LR,325,BERGE KIBO,7,4779721,57,275,27,250381,8,,,,
-5.1977668,107.69096,105,45,,6,,,,[SAT-AIS],7,TkRnek1EUXpORGd6TURRek5EZ3pNQT09LW5lY0pNbSsvN3JGeEZHL0VRRmVRZkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
0.83928001,119.53194,70,0,,6,QINGDAO CHINA,PA,327,BAO MIN,7,418742,55,288,32,297844,8,,,,
-6.8416667,153.44333,140,75,,3,,,,[SAT-AIS],2,TWpFeE16UTVNakV4TXpRNU1qRXhNdz09LVRUZC9KVE42anYyVWdIa2w1UXNDenc9PQ==,,,,,,2,Fishing,Default,
-5.1547952,5.0935483,118,334,,6,,,,[SAT-AIS],7,TnpBek5Ua3lOekF6TlRreU56QXpOUT09LWFzaFdsNHZhdWNNNjRoV21NQUVOQ2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-6.5617151,153.89491,196,348,,6,,,,[SAT-AIS],8,TmpFeU5qRTJOakV5TmpFMk5qRXlOZz09LVVRdUFRcDFkV2c3R2Y5TWx0WmpUN3c9PQ==,,,,,,8,Tanker,Underway using Engine,
-27.170259,55.78056,123,78,,2,,,,[SAT-AIS],7,TkRNd05UazFORE13TlRrMU5ETXdOUT09LUJDMHBicE9sY3R3dFpSUlVzOWFPVlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-6.3216667,11.051666,0,303,,6,,,,[SAT-AIS],8,T0RVMk9EVXdPRFUyT0RVd09EVTJPQT09LU9vVkNnTy85OTNlK1d1VXRPU2tBYVE9PQ==,,,,,,8,Tanker,At Anchor,
-20.203299,104.73383,108,321,,6,,,,[SAT-AIS],7,TnprM05qWXpOemszTmpZek56azNOZz09LVMyd29TOFB3K1BCMEVMdldyQkRqRGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-12.993553,107.16275,125,161,,30,KWINANA,GB,182,ENERGY ACHILLES,8,7254499,32,145,4,49812,88,,,,
-13.072645,107.18941,128,161,,6,,,,[SAT-AIS],8,TWpZMk1qUTNNalkyTWpRM01qWTJNZz09LW0wSXJpWWpTRTJ4aWhDMk4rT3djMmc9PQ==,,,,,,8,Tanker,Underway using Engine,
-9.8161173,92.525703,113,325,,1071,IN IXY,LR,179,AFRICAN CROW,7,2043489,30,154,16,39836,6,,,,
-7.2683334,90.246666,110,316,,6,,,,[SAT-AIS],7,TWprNE5UQXpNams0TlRBek1qazROUT09LWM4ZnFzdUR2ajliaGhIY21wemlidmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
3.4766667,1.7766666,40,59,,6,,,,[SAT-AIS],7,TnpZek9UQXhOell6T1RBeE56WXpPUT09LWpad0dWQ1FsMlNWbjFJc0tyTnlpNWc9PQ==,,,,,,7,Cargo Vessel,Not Under Command,
-19.940609,118.37291,2,51,325,6,AUPHE,GB,327,BERGE CHO OYU,7,4738032,57,260,34,263166,8,,,,-1
-29.880453,3.6616967,121,294,,2,,,,[SAT-AIS],7,TVRBeE9UWTNNVEF4T1RZM01UQXhPUT09LW5ZYlB6TkZuU2xrMDBUajBTUTJZbXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
6.580852,93.380974,111,276,,6,DEV.PT OFF RONDO,MT,336,SEA JADE,8,6095104,60,282,31,300633,17,,,,
-40.9893,143.78876,35,335,,6,,,,[SAT-AIS],2,TkRNME5qYzFORE0wTmpjMU5ETTBOZz09LXFGVEFGZldUQlFBTkEyeEVmNVhSRWc9PQ==,,,,,,2,Fishing,Unknown,
-28.760727,177.10393,85,186,,2,,,,[SAT-AIS],3,TWpBNU9UUTVNakE1T1RRNU1qQTVPUT09LWk3TUNHUmxHQnoxRWhDZ2tzN3hGSmc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
-35.796848,175.61598,101,337,333,536,LAN SHAN CN,HK,179,GREAT VANGUARD,7,5707642,32,149,10,38652,6,,,,0
-34.48188,174.63953,100,322,,6,,,,[SAT-AIS],7,TWpreU1UazJNamt5TVRrMk1qa3lNUT09LS8veTE5dFJBYzhtR0d4OEJvbzJUU3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-34.031734,121.44384,86,258,,941,CLASS B,AU,25,PORTOFINO,2,3640343,7,9,4,,,,,,
-34.199188,119.67107,45,321,,6,,,,[SAT-AIS],2,TkRreU5URTNORGt5TlRFM05Ea3lOUT09LThBVDZNNlNENjh5SHE5SVJ1SVk3SHc9PQ==,,,,,,2,Fishing,Unknown,
8.6584816,115.84813,133,135,,6,ID PULAU LAUT,CN,189,SHENG TAI HAI,7,649774,32,161,8,57075,6,,,,
-35.806042,175.96768,143,123,125,689,NZ GIS,BS,179,AFRICAN HARRIER,7,372167,29,154,10,37707,6,,,,0
-36.582779,177.77066,118,113,,6,,,,[SAT-AIS],7,T1Rnd05ERTVPVGd3TkRFNU9UZ3dOQT09LVB6c1pGcU5mdDN3WjlPQ1pWazdubHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-0.83166665,157.845,10,263,,6,,,,[SAT-AIS],8,TkRnM01qQXdORGczTWpBd05EZzNNZz09LVQxeG1UcnJlQUI2WkpQRG1STzF0NEE9PQ==,,,,,,8,Tanker,Not Under Command,
4.8948069,-1.6988467,2,70,156,1163,TAKORADI GHANA,PA,289,DONG YUAN,7,117858,45,254,26,176193,6,,,,0
4.8933334,-1.6950001,0,144,,3,,,,[SAT-AIS],7,TVRJMk9USTNNVEkyT1RJM01USTJPUT09LWVCdTJRTTNoN3NEbE85VTRKNFFVZmc9PQ==,,,,,,7,Cargo Vessel,At Anchor,
-5.9833331,43.465,80,36,,6,,,,[SAT-AIS],2,TVRrd01ERTFNVGt3TURFMU1Ua3dNQT09LXRFQTNHN2VkRmVxb0lJMnJ4K1JJcnc9PQ==,,,,,,2,Fishing,Underway using Engine,
-9.3298502,-1.2796483,111,143,143,1392,GN PDB>>CN YNT,HK,292,XIN FU HAI,7,3852457,45,254,30,178332,6,,,,0
-12.679638,1.19148,103,142,,6,,,,[SAT-AIS],7,TnpRNU16RTFOelE1TXpFMU56UTVNdz09LTdua0xCN056ejJmVlBqMEVNS2o1bHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.0666666,96.083336,0,320,,6,,,,[SAT-AIS],7,TVRreE9ESTBNVGt4T0RJME1Ua3hPQT09LW44cHN4L0ZNL2VLSDhua0NnNWhMcEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
0.89448166,125.13142,101,221,227,1122,ID BAH,PA,154,SHENG JIE 16,7,7131623,23,131,16,22000,6,,,,0
-1.145,122.82667,90,226,,3,,,,[SAT-AIS],7,TkRZMU1UVXpORFkxTVRVek5EWTFNUT09LWt4VmFxU0FtSUJkZWZCUkVSd1lTUUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-33.964359,-6.861402,111,90,,358,SINGAPORE,HK,229,BBG GUIGANG,7,6251461,32,196,20,81567,6,,,,
-33.968121,-5.6023068,108,89,,6,,,,[SAT-AIS],7,TXpjM016RTVNemMzTXpFNU16YzNNdz09LUdZQkFIRDZFMzJPU25oa2Ryc0JmRnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
5.5388885,158.56999,93,339,,6,,,,[SAT-AIS],2,T1RJNE5EZzFPVEk0TkRnMU9USTROQT09LTlFeGJ3bWsrTVE4a3RSc0g4UVRKY2c9PQ==,,,,,,2,Fishing,Underway by Sail,
-6.4805751,70.273178,103,43,,6,,,,[SAT-AIS],7,T1RFek56TXlPVEV6TnpNeU9URXpOdz09LXJzdVFhY05IeTdkSFBMbDM3dVBmYlE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-5.6603918,119.15623,120,299,301,340,BALIKPAPAN,MH,228,EVANGELISTRIA,7,409101,32,203,22,82514,6,,,,0
-4.73,118.76667,100,348,,6,,,,[SAT-AIS],7,TVRnMU5ERTVNVGcxTkRFNU1UZzFOQT09LWtWWEYweVJtMXhnSHlzRGJGTVR3K3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-8.1396618,47.961895,182,32,35,353,OMSLL,LR,368,BALTIMORE EXPRESS,7,728186,51,142,20,157695,11,,,,
-6.6997018,48.880127,166,31,,6,,,,[SAT-AIS],7,TnpFNU1qTTBOekU1TWpNME56RTVNZz09LVcwbTg1cVBPOC9waGR1MHFHOGpXdEE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.5316668,56.281666,120,209,,6,,,,[SAT-AIS],7,TXpReU1qUTBNelF5TWpRME16UXlNZz09LTN1UElIK3VONjZyb1FXeFlmUjliUGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-23.080734,90.914688,113,63,,6,,,,[SAT-AIS],7,TmpVeE56WTVOalV4TnpZNU5qVXhOdz09LVZUTzczeVpLdmhuWjA4bk8wMk5aUHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-10.837419,75.567566,111,232,229,209,BR TUB,LR,291,STAR SCARLETT,7,690196,45,253,27,175649,6,,,,0
-11.216666,75.041664,110,232,,6,,,,[SAT-AIS],7,TWpZek5UZzVNall6TlRnNU1qWXpOUT09LVpOSTAyb0dsS29OL3laMGZiYS9JQnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-1.6266667,62.253334,170,23,,6,,,,[SAT-AIS],7,TVRjMU5qWTJNVGMxTmpZMk1UYzFOZz09LW42aEEzTnJnanpGSVNtK3RsSTF6NkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-35.628349,175.17487,108,29,28,1145,TO TBU,AG,118,OLOMANA,7,361514,18,109,8,7400,144,,,,0
-32.642078,177.19072,118,30,,6,,,,[SAT-AIS],7,TXpVeE5UazNNelV4TlRrM016VXhOUT09LWJ3citqRk1MRFd4R2RRRzQ3cVdMMXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
3.3333333,56.716667,100,33,,6,,,,[SAT-AIS],7,TkRNM05EVXlORE0zTkRVeU5ETTNOQT09LTRvdlpiSE1OV1cvRDZMc3YrN0F0eXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-5.8837218,123.63961,43,135,,672,CLASS B,ID,0,TB KSA 137,3,7878807,0,0,0,,,,,,
-6.4116669,124.15166,20,139,,6,,,,[SAT-AIS],3,TmpVek1qZ3lOalV6TWpneU5qVXpNZz09LXRzRHg4c3BpQklzV2lzL2VJQ29IUVE9PQ==,,,,,,3,Tugs & Special Craft,Unknown,
7.279983,74.419151,103,288,,371,EG SGA,VC,179,BOS BROOK,7,728145,28,151,8,32688,6,,,,
7.5500002,73.363335,100,284,,6,,,,[SAT-AIS],7,T0RrNE16WXlPRGs0TXpZeU9EazRNdz09LTB1QURBUHJHTnJROElKcHBNTXZ3aGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-14.665,74.684998,101,120,132,6,SINGAPORE,MH,225,PACIFIC IRIS,7,9576648,32,208,23,82892,6,,,,0
-14.648037,74.703873,101,46,,2,,,,[SAT-AIS],7,T0Rrd05URXdPRGt3TlRFd09Ea3dOUT09LXY0OEFMdG5DL1FLOThCNVU5TVp0QXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
3.3722751,9.1384974,0,279,25,6,EQUATORIAL GUINEA,BS,330,FPSO ASENG,8,368851,56,322,28,236831,56,,,,
-5.1848269,112.15885,156,301,302,39,AU BWB > TH MAT,LR,290,HL ALYSSA WARNER,8,9393188,45,231,21,89033,18,,,,0
-5.1083331,112.035,120,301,,3,,,,[SAT-AIS],8,TnprNU9EQTROems1T0RBNE56azVPQT09LUZUZW1JM3oxUFhXaFR0dElETWhpblE9PQ==,,,,,,8,Tanker,Underway using Engine,
-3.766773,114.4576,0,199,11,6,SG SIN,MH,291,CAPE TAWEELAH,7,6272174,45,254,28,183123,6,,,,
2.2583334,70.46833,60,132,,6,,,,[SAT-AIS],3,TWpNMU1qWXdNak0xTWpZd01qTTFNZz09LXJzR3FYYzRMVi9vQzA1OGdpdnVuUkE9PQ==,,,,,,3,Tugs & Special Craft,Restricted Manoeuvrability,
2.0233333,81.896667,160,250,,6,,,,[SAT-AIS],7,TnpJMk56Y3pOekkyTnpjek56STJOdz09LTZRZlJnQm4zUFVGWGJWMVZPSHF4QXc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-46.358093,168.01886,20,208,168,3,CLASS B,NZ,10,RUSSELL RESCUE,3,9675287,4,3,2,,,,,,
-2.47,131.33333,120,82,,3,,,,[SAT-AIS],8,TnprMk1qa3hOemsyTWpreE56azJNZz09LTJabFNOQnhsV1R5T1VDQkowbmtPOGc9PQ==,,,,,,8,Tanker,Underway using Engine,
-11.093266,70.149368,101,232,230,1422,GN BOFFA,LR,299,QI MING STAR,7,460705,50,259,28,203212,6,,,,0
-13.341066,66.677269,105,237,,6,,,,[SAT-AIS],7,TVRZek5URXhNVFl6TlRFeE1UWXpOUT09LU1tTEtSemorV1dYTEpWTGlhZVlISHc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-9.3044386,53.491474,90,67,73,1233,THPKK,PA,146,LADY VIVIANA,7,188311,18,138,7,10585,9,,,,-2
-7.9499998,56.636665,90,66,,6,,,,[SAT-AIS],7,TVRRMU5UZ3lNVFExTlRneU1UUTFOUT09LUg5WTJqYTlZeVdCbHNHRHdROURRR1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.5458169,88.00473,130,253,256,15,MOMBASA,LR,179,AFRICAN SHRIKE,7,3644112,30,154,11,39728,6,,,,1
4.5383334,87.973335,130,260,,6,,,,[SAT-AIS],7,T0RBek5USXdPREF6TlRJd09EQXpOUT09LWorUHJybm16K2I4SU5KWlNGSW12akE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-16.6304,73.052399,141,63,258,6,IDJKT,BS,196,THE WORLD,6,374396,29,33,15,4558,23,,,,0
-16.62389,73.074509,135,72,,2,,,,[SAT-AIS],6,TkRjMk16Z3hORGMyTXpneE5EYzJNdz09LUJUd3V0Q0NKZjBWZWZ3UWZyN3g5Ymc9PQ==,,,,,,6,Passenger Vessel,Underway using Engine,
-19.87989,96.509506,128,63,,6,,,,[SAT-AIS],8,TWpJMU1qWTRNakkxTWpZNE1qSTFNZz09LXJORlc2SlNKWXNlVmlmN3FPdlhJaFE9PQ==,,,,,,8,Tanker,Underway using Engine,
3.9266667,118.07,0,175,,6,,,,[SAT-AIS],7,TnpnMk16UXlOemcyTXpReU56ZzJNdz09LUlhNWpzNWFQUEt0U2kwQTkwNjdvNkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.9883332,136.63167,0,205,,3,,,,[SAT-AIS],7,TXpVMU5UZzBNelUxTlRnME16VTFOUT09LXJCaC9VUUkwS2VUSzhCNS90RUN3MGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-13.601782,93.129936,175,58,,2,,,,[SAT-AIS],7,TkRFeE9EWXhOREV4T0RZeE5ERXhPQT09LTA3VytFUkFKNkt4aUNrZnpDTUozamc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-4.2743368,70.62413,113,228,,6,,,,[SAT-AIS],7,TVRRek9UWXpNVFF6T1RZek1UUXpPUT09LTdiSE5yZ3ZxY1JvdjVKVElJbDNmcFE9PQ==,,,,,,7,Cargo Vessel,Underway by Sail,
-9.4838734,115.52557,133,190,187,542,AU GET,SG,228,CEMTEX SINCERITY,7,5699055,32,201,21,82200,6,,,,-1
-11.309585,115.17379,116,183,,6,,,,[SAT-AIS],7,T1RFd05EVTNPVEV3TkRVM09URXdOQT09LXBVVEh2SmQzOEc3NE1kS3YxM0tUd1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.0028467,116.01385,96,223,,6,SAMALAJU,MH,199,VIRGO,7,415312,32,170,10,61353,6,,,,
-38.281891,178.67476,108,9,8,347,NZTRG,MH,186,ANAXAGORAS,7,8606331,35,167,25,40979,11,,,,0
-37.433907,178.52132,96,302,,6,,,,[SAT-AIS],7,TnpnM01UWTNOemczTVRZM056ZzNNUT09LVhPM1lWNlJmYjdtZWlkZTh4MGVsUmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-2.010247,83.87188,115,317,,1323,AE FJR,SG,228,SHINING BLISS,7,729661,32,203,22,81907,6,,,,
0.87833333,81.036667,100,309,,6,,,,[SAT-AIS],7,TWpFMU16VTNNakUxTXpVM01qRTFNdz09LStlSVlKNkhTTHNKd3dRVXhYUmdaQkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-26.851728,90.311668,75,96,,2,,,,[SAT-AIS],2,TVRVME1EWXhNVFUwTURZeE1UVTBNQT09LWNWUS8xNlFaUG02Nmo2cVNRUGdHbEE9PQ==,,,,,,2,Fishing,Underway using Engine,
-24.390202,87.028008,106,64,,2,,,,[SAT-AIS],7,TnpJMU1ETTVOekkxTURNNU56STFNQT09LUtrdTQ0WTZlQ2ZuTXp3cjQ0WExOL3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
4.1479735,142.27589,128,150,,6,,,,[SAT-AIS],7,TlRBNU5UazROVEE1TlRrNE5UQTVOUT09LTBFNHpLT2U1SG92LzhUVm8vWGtCSUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
8.1936102,104.11826,151,279,,204,THLCH,LR,208,GSL MAREN,7,714409,30,188,10,34086,11,,,,
8.7700005,103.53667,110,317,,6,,,,[SAT-AIS],7,T0RnMk1qazJPRGcyTWprMk9EZzJNZz09LU0rcE9wd3Bsb2NQRHZoZ2xyeHBZY2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-3.15522,-9.4811087,95,275,,6,,,,[SAT-AIS],2,TmpBMU5qZ3pOakExTmpnek5qQTFOZz09LXV0L2hhOTdiNURnQmtkWTVjb0w2TkE9PQ==,,,,,,2,Fishing,Underway by Sail,
-10.355,142.73167,130,248,,6,,,,[SAT-AIS],8,TmpVNU16a3hOalU1TXpreE5qVTVNdz09LXlNQThiL3dTMlQwdExhQ1k2eWFBY1E9PQ==,,,,,,8,Tanker,Underway using Engine,
1.394168,119.54893,118,0,,106,QINGDAO CN,MH,299,LADY GWENDOLINE,7,7278166,50,265,31,210925,6,,,,
1.74,119.565,120,359,,6,,,,[SAT-AIS],7,TnpVeU1UVTJOelV5TVRVMk56VXlNUT09LVNoRlZYMXJBQ0R6TmFlWlJnaXFBcGc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
5.8650069,125.08209,0,303,,119,SARANGGANI PHILS,LR,199,OMICRON BREEZE,7,458005,32,171,11,61496,6,,,,
5.8633332,125.08167,0,303,,6,,,,[SAT-AIS],7,Tmprek16ZzFOamt6TXpnMU5qa3pNdz09LXJvVmt4d3RBeFcwOHBTM09Cbml0cEE9PQ==,,,,,,7,Cargo Vessel,Moored,
-9.3816671,102.57833,110,41,,6,,,,[SAT-AIS],7,TlRZMU5ETXhOVFkxTkRNeE5UWTFOQT09LWtKclduN0FaOEVvekZyUVhhY21Pa3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-40.960667,-6.5226665,111,93,,6,,,,[SAT-AIS],7,TWpnM016ZzJNamczTXpnMk1qZzNNdz09LWo1M3M4VmlsRUZyVFMxdEwwK09YV1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-40.956711,-5.2206831,128,80,,6,,,,[SAT-AIS],7,TnpRd05qYzVOelF3TmpjNU56UXdOZz09LUZYRmJ3RDZLYm52YlVlK25ZUUJIRWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-35.093063,-10.866747,103,100,,578,BR SSZ>>SG SIN,HK,199,CL SHAOYANG,7,8403803,32,168,22,64758,6,,,,
-35.316666,-8.7600002,110,97,,3,,,,[SAT-AIS],7,TlRVNU16ZzVOVFU1TXpnNU5UVTVNdz09LWlaMWtmN3BBYnk0TTR5UlpMZUluSkE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-43.678646,176.87283,51,255,,6,,,,[SAT-AIS],2,T1RFME1qVXlPVEUwTWpVeU9URTBNZz09LUNLdUhJbTU3M3h0amJFbERtVENIU2c9PQ==,,,,,,2,Fishing,Unknown,
-4.9899998,113.00333,110,106,,3,,,,[SAT-AIS],7,TmprMk1URTVOamsyTVRFNU5qazJNUT09LUNsM2JqZms2ZWpGYTg4SFcxdDRmN3c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-38.911766,171.55077,116,338,338,141,AU HPT,MH,229,ETG HAYATE,7,6907002,32,202,11,81957,6,,,,0
-38.613293,171.15889,116,316,,6,,,,[SAT-AIS],7,TXpZd05UVTNNell3TlRVM016WXdOUT09LTZ6UHJ6QXkzRWR1NjVtdWF4RFQxTnc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-17.681067,108.52461,110,160,159,20,NZ LYT,PA,179,MONING,7,5617835,30,154,10,37731,6,,,,0
-17.722647,108.5393,110,161,,6,,,,[SAT-AIS],7,Tnprd05USTFOemt3TlRJMU56a3dOUT09LVd4OFVhbG05TWRHOVl2c2l3ZGgwSmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-36.0895,175.85997,121,146,148,17,NZ TRG,SG,180,HOIHOW,7,3810841,30,154,11,39721,6,,,,9
-36.121632,175.88513,123,146,,6,,,,[SAT-AIS],7,TVRZeE16WTFNVFl4TXpZMU1UWXhNdz09LXVvaEVwU2lkbSs5dEVRRGVOUE1jK1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
1.7883633,139.33659,101,318,,6,,,,[SAT-AIS],7,TnpJek5EQTVOekl6TkRBNU56SXpOQT09LTFYNjJFa2w4dk1iOXpmYmlRM2YzQ2c9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
9.4466667,102.54667,10,285,,6,,,,[SAT-AIS],8,TmpBeE56SXpOakF4TnpJek5qQXhOdz09LXVwNGdIMC85L0pvUXBNNmxBbGxncnc9PQ==,,,,,,8,Tanker,Underway using Engine,
4.0027781,7.7840199,3,91,274,6,FSO,NG,298,FSO UNITY,8,762499,62,50,32,341097,56,,,,
1.9224083,56.701778,106,218,,6,,,,[SAT-AIS],7,T0RVMk5ERXpPRFUyTkRFek9EVTJOQT09LTNvOGFOU1RTMHdlL29odjkwV1J3eUE9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
6.034668,95.860001,151,283,,6,SG SIN>BR PMA,HK,361,ORE GUANGZHOU,7,5597829,65,309,26,399095,8,,,,
-14.6967,72.580002,101,,34,6,SG SIN>ZA CPT,NO,91,IWS SUNWALKER,3,9725549,19,36,10,,,,,,0
9.9099998,101.02,100,0,,6,,,,[SAT-AIS],8,TVRZMU5EUXpNVFkxTkRRek1UWTFOQT09LThnS2V5YmhrS2pyQmZiRiswRkw4ZHc9PQ==,,,,,,8,Tanker,Underway using Engine,
-18.4893,74.4478,69,291,224,6,CLASS B,US,19,SALTAIR,9,7858553,6,19,6,,,,,,0
9.4366665,68.351669,120,111,,6,,,,[SAT-AIS],7,TXpFM01UTTRNekUzTVRNNE16RTNNUT09LTJnSnpDdTJYUXZPV0UrS0hGUVRLYWc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-10.515745,98.40139,175,56,,6,,,,[SAT-AIS],7,TVRJMU1ETXdNVEkxTURNd01USTFNQT09LWFiQm1WODk1Tzd5N1dTNmxIMTNwcmc9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-0.62,127.6,0,275,,6,,,,[SAT-AIS],6,TnpBMk1UVXdOekEyTVRVd056QTJNUT09LUdnS29ZbTViQzgyY2JvT2NrTnVHZmc9PQ==,,,,,,6,Passenger Vessel,Underway by Sail,
-1.1192533,4.1405134,86,317,,6,,,,[SAT-AIS],3,T1Rnd05Ea3lPVGd3TkRreU9UZ3dOQT09LW8xa1drRXdjekZjM1IvKzJWY1hZaXc9PQ==,,,,,,3,Tugs & Special Craft,Underway using Engine,
9.4109945,68.647362,133,289,,817,MARSA BASHAYER,MT,243,BOTAFOGO,8,4805046,42,202,18,106892,17,,,,
10.401667,65.771667,130,288,,6,,,,[SAT-AIS],8,T0RjMk5ERTFPRGMyTkRFMU9EYzJOQT09LTVEY210THlJTVVKS3BRdGF5RVdBT2c9PQ==,,,,,,8,Tanker,Underway using Engine,
9.4516668,59.990002,130,33,,6,,,,[SAT-AIS],7,TlRrME56TTBOVGswTnpNME5UazBOdz09LW1IZ3lrdDdFTEtZaHh5cjhYTnpxa1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-15.486667,93.809998,120,54,,3,,,,[SAT-AIS],7,TmpBd09EWTVOakF3T0RZNU5qQXdPQT09LTFjRVMwWUZ1MkJhazMwZE5pb2NZR1E9PQ==,,,,,,7,Cargo Vessel,Underway using Engine,
-42.13715,174.80081,98,162,,1290,CLASS B,NZ,23,MAKO,2,4385020,8,5,3,,,,,,
-43.808788,175.44943,68,199,,6,,,,[SAT-AIS],2,T0RjME9ETXpPRGMwT0RNek9EYzBPQT09LVlMakdrZmZacktyaUU4WWtBLzdaVlE9PQ==,,,,,,2,Fishing,Unknown,
-34.838333,116.00381,,,,595,,--,0,VTS 5030152,0,28372,0,,,,,,,,
-34.838333,116.00381,,,,6,,,,[SAT-AIS],0,TWpRM09UWXlNalEzT1RZeU1qUTNPUT09LVNGSks2SEV1bTVtM0E2QzA4SDcxS3c9PQ==,,,,,,0,Unspecified Ship,,
-13.554688,116.83994,103,340,,4,CN ZHANJIANG,HK,254,MAGSENGER 18,7,688544,43,218,15,115483,6,,,,
-22.66111,104.27297,20,273,,6,,,,[SAT-AIS],0,TXpjek1qRTFNemN6TWpFMU16Y3pNZz09LU8ySEFKcVRXbUFGeTNKQ0tpS2RSa1E9PQ==,,,,,,0,Unspecified Ship,Unknown,
